time, bid_price, ask_price, total_volume, open_price, quote_time
2022-12-28 20:47:28.275000,,,,,56848
2022-12-28 20:47:28.799000,,,16568624,,
2022-12-28 20:47:29.835000,,,,,56849
2022-12-28 20:47:30.350000,,,16568627,,56850
2022-12-28 20:47:30.895000,115.83,115.84,16569134,,
2022-12-28 20:47:32.451000,,,16569442,,56852
2022-12-28 20:47:32.996000,,,16569443,,
2022-12-28 20:47:34.549000,,,16570978,,56854
2022-12-28 20:47:35.098000,115.81,115.82,16572591,,
2022-12-28 20:47:36.175000,115.8,,16572751,,56856
2022-12-28 20:47:36.678000,115.82,115.83,16572974,,
2022-12-28 20:47:37.190000,,,16573589,,
2022-12-28 20:47:37.728000,115.83,115.85,16573958,,56857
2022-12-28 20:47:38.244000,,,16573984,,56858
2022-12-28 20:47:38.784000,,115.84,16574034,,
2022-12-28 20:47:39.306000,,,16574134,,
2022-12-28 20:47:39.823000,115.86,115.87,16578133,,56859
2022-12-28 20:47:40.353000,115.88,115.9,16579114,,56860
2022-12-28 20:47:40.858000,,115.89,,,
2022-12-28 20:47:41.361000,115.87,,16579645,,56861
2022-12-28 20:47:41.889000,,115.88,16579673,,
2022-12-28 20:47:42.397000,,115.89,16579683,,56862
2022-12-28 20:47:42.911000,,,16579803,,
2022-12-28 20:47:43.451000,,,16579804,,
2022-12-28 20:47:43.970000,,,16579904,,56863
2022-12-28 20:47:44.521000,,,16579905,,56864
2022-12-28 20:47:45.036000,,115.88,16579930,,
2022-12-28 20:47:45.545000,,,16580103,,
